SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,distance_to_bart_miles,within_0_5_miles_bart,distance_to_quality_school_miles,nearest_quality_school_name,nearest_quality_school_quality_distance,nearest_quality_school_quality_level,within_2_miles_quality_school,within_0_5_mile_quality_school,within_1_mile_quality_school,price_num,grade,holc_grade,holc_color,is_HOLC_A,is_HOLC_B,is_HOLC_C,is_HOLC_D,is_HOLC_red,sale_date,sale_year,year_built,sale_year_num,age_at_sale,dist_to_grocery_miles,dist_to_retail_dining_miles,dist_to_shopping_center_miles,dist_to_hiking_miles,dist_to_waterfront_miles,dist_to_employer_industrial_miles,dist_to_employer_pixar_miles,dist_to_employer_downtown_miles,dist_to_employer_college_miles,zip_code
PAST SALE,January-29-2021,Single Family Residential,2420 Palmetto St,Oakland,CA,94602,775000,2,1,DIMOND,868,5850,1924,NA,893,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/2420-Palmetto-St-94602/home/540948,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40932321,N,Y,37.7991776,-122.2144017,1.7607058191163043,0,0.2713643377217805,Sequoia Elementary,27.75,4,1,1,1,775000,C,C,yellow,0,0,1,0,0,2021-01-29,2021,1924,2021,97,1.7875083888289416,1.7951632336700678,3.6876104984931595,1.699293802073764,3.3911052289267927,3.5249837566900406,4.434013342998617,2.7905404350465792,5.44503220221709,94602
PAST SALE,January-30-2023,Single Family Residential,5500 Vicente Way,Oakland,CA,94609,780000,2,1,TEMESCAL,875,2068,1919,NA,891,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/5500-Vicente-Way-94609/home/1508155,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41016209,N,Y,37.8402526,-122.2603928,0.5843424186615834,0,0.6080018154497759,Peralta Elementary,34.25,4,1,0,1,780000,C,C,yellow,0,0,1,0,0,2023-01-30,2023,1919,2023,104,0.19959490982509898,0.4295415283733125,1.7784987976787467,2.6709244293022416,3.254491789759232,3.0798152417814157,1.3751731572934305,2.1838003571397673,2.022618196565537,94609
PAST SALE,April-2-2021,Single Family Residential,993 57th St,Emeryville,CA,94608,900000,2,2,Gaskill,1300,4000,1908,NA,692,NA,Sold,NA,NA,https://www.redfin.com/CA/Emeryville/993-57th-St-94608/home/1618450,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40944008,N,Y,37.8409883,-122.2780382,0.9129581348005977,0,1.1850186783360825,Peralta Elementary,34.25,4,1,0,0,900000,D,D,red,0,0,0,1,1,2021-04-02,2021,1908,2021,113,0.9302876919471189,0.9200255033423119,0.913404625891942,3.5791833813240386,3.1892572200649862,2.6566141891763806,0.6522813519186883,2.3527268157226,2.2178639886298943,94608
PAST SALE,June-18-2024,Single Family Residential,5459 Crittenden St,Oakland,CA,94601,400000,2,1,MELROSE,1011,6450,1942,NA,396,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/5459-Crittenden-St-94601/home/1287124,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41063662,N,Y,37.7690572,-122.2031534,1.116131085166796,0,1.0172940930620977,Oakland Unity High,0.6999999999999993,4,1,0,0,400000,C,C,yellow,0,0,1,0,0,2024-06-18,2024,1942,2024,82,3.5306975145532404,3.6296204283978337,4.452624038123373,2.9444299889135186,4.372518663756687,3.546451768790028,6.21715132483327,4.3115907962634346,7.589646027513433,94601
PAST SALE,July-7-2021,Single Family Residential,1733 E 22nd St,Oakland,CA,94606,780000,2,1,OAKLAND,1007,4400,1941,NA,775,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/1733-E-22nd-St-94606/home/1869461,MLSListings,ML81838502,N,Y,37.7929858,-122.2370504,1.4340374931128692,0,0.8555850766846561,Edna Brewer Middle,-3.8499999999999996,4,1,0,1,780000,D,D,red,0,0,0,1,1,2021-07-07,2021,1941,2021,80,1.2261572609288391,1.2683830929621334,2.399165944011509,3.0040605561090543,2.1453181823992113,2.28864720601686,3.741804438580972,1.834089120015766,5.426565899219188,94606
PAST SALE,NA,Single Family Residential,2033 Harrington Ave,Oakland,CA,94601,195000,2,1,NA,804,4118,1922,NA,243,NA,NA,NA,NA,https://www.redfin.com/CA/Oakland/2033-Harrington-Ave-94601/home/551915,NA,NA,N,Y,37.7819939,-122.215496,0.6822649154240398,0,1.3634555212575465,Downtown Charter Academy,51.05,5,1,0,0,195000,C,C,yellow,0,0,1,0,0,NA,NA,1922,NA,NA,2.48107839278544,2.5102953108468893,3.5927970298266345,2.485734223254895,3.435384890356825,3.586126474223792,5.110805239832938,3.2331618519292498,6.504601981939277,94601
PAST SALE,August-28-2021,Single Family Residential,946 87th Ave,Oakland,CA,94621,280000,2,1,ELMHURST,826,3300,1951,NA,339,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/946-87th-Ave-94621/home/1323664,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40965084,N,Y,37.7482551,-122.1836181,0.7412791230103336,0,1.4543112390287785,Francophone Charter School Of Oakland,10.1,4,1,0,0,280000,D,D,red,0,0,0,1,1,2021-08-28,2021,1951,2021,70,1.8988002939061093,5.419438559792329,4.543660222118419,4.2337184927792695,5.997663580885945,2.4216749050205473,7.992394455707907,6.064834276835093,9.343955082573013,94621
PAST SALE,March-4-2022,Single Family Residential,4566 Tompkins Ave,Oakland,CA,94619,975000,2,1.5,REDWOOD HTS,949,4720,1926,NA,1027,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/4566-Tompkins-Ave-94619/home/1161467,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40978278,N,Y,37.7885786,-122.1855626,2.311044589461006,0,0.5884226144951851,Redwood Heights Elementary,41,5,1,0,1,975000,C,C,yellow,0,0,1,0,0,2022-03-04,2022,1926,2022,96,3.5240008015436706,3.0466983936351175,5.194636446380113,1.445721453303501,4.9717063965010375,5.012369389725453,6.1624243046551195,4.506789004516176,6.89277491965951,94619
PAST SALE,January-20-2023,Single Family Residential,1272 84th Ave,Oakland,CA,94621,480000,2,1,Kinsell Tract,812,4140,1943,NA,591,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/1272-84th-Ave-94621/home/1937122,San Francisco MLS,41016005,N,Y,37.753021,-122.179605,0.9069989918421607,0,1.2244407905684274,Francophone Charter School Of Oakland,10.1,4,1,0,0,480000,D,D,red,0,0,0,1,1,2023-01-20,2023,1943,2023,80,2.2291178222521553,5.304586770650748,4.648529525684955,3.9184920174351814,6.018685401555438,2.816402102427667,7.911141185306895,6.009040881096748,9.152011501410433,94621
PAST SALE,NA,Single Family Residential,918 Blair Ave,Piedmont,CA,94611,700000,2,1,NA,1023,16364,1941,NA,684,NA,NA,NA,NA,https://www.redfin.com/CA/Piedmont/918-Blair-Ave-94611/home/2000796,NA,NA,N,Y,37.8297599,-122.2235057,1.836799957430641,0,0.5909038030819109,Montclair Elementary,30.75,4,1,0,1,700000,A,A,green,1,0,0,0,0,NA,NA,1941,NA,NA,1.7851604968824548,0.7176352669603357,3.7387488404862896,1.704163625161232,3.756802423514282,3.825673651843519,3.290735851982821,2.645613224970185,3.3734757886065947,94611
PAST SALE,NA,Single Family Residential,1721 67th Ave,Oakland,CA,94621,430000,2,5,NA,1086,3500,1924,NA,396,NA,NA,NA,NA,https://www.redfin.com/CA/Oakland/1721-67th-Ave-94621/home/772911,NA,NA,N,Y,37.7643965,-122.1884774,0.8700501911454436,0,0.6637380934253833,Oakland Unity High,0.6999999999999993,4,1,0,1,430000,B,B,blue,0,1,0,0,0,NA,NA,1924,NA,NA,3.033229960679752,4.397626129172601,5.314844018510898,3.1187941527504983,5.235847514485866,3.3532262574224916,7.019769008630565,5.141380223937741,8.230285329611926,94621
PAST SALE,NA,Single Family Residential,3532 69th Ave,Oakland,CA,94605,515000,2,1,NA,902,3626,1928,NA,571,NA,NA,NA,NA,https://www.redfin.com/CA/Oakland/3532-69th-Ave-94605/home/1399050,NA,NA,N,Y,37.7718959,-122.1733145,1.799027470444072,0,0.676089066216622,Oakland Unity High,0.6999999999999993,4,1,0,1,515000,B,B,blue,0,1,0,0,0,NA,NA,1928,NA,NA,3.56062126171906,4.377594310922927,5.559633991321763,2.6908652344372843,5.841605543395525,4.132312602423397,7.344752843216878,5.571448067608552,8.220071592081162,94605
PAST SALE,January-15-2025,Single Family Residential,924 39th St,Emeryville,CA,94608,925000,2,2,LONGFELLOW DISTRICT,1280,3438,1915,NA,723,NA,Sold,NA,NA,https://www.redfin.com/CA/Emeryville/924-39th-St-94608/home/527826,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41080888,N,Y,37.8302081,-122.2748625,0.4326495978244438,1,0.9226472018984878,Yu Ming Charter,91.65,5,1,0,1,925000,D,D,red,0,0,0,1,1,2025-01-15,2025,1915,2025,110,0.8840083267144427,0.6954036498498606,0.9549404893301598,3.6692341175949865,2.444166938047468,2.05895790194401,0.5111274736490388,1.5938530093372458,2.8439030324616255,94608
PAST SALE,May-23-2023,Single Family Residential,4136 Penniman Ct,Oakland,CA,94619,650000,2,1,ALLENDALE,737,2900,1922,NA,882,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/4136-Penniman-Ave-94619/home/1587612,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41022394,N,Y,37.7853303,-122.2010932,1.4523519719174802,0,1.1466048636545947,Redwood Heights Elementary,41,5,1,0,0,650000,C,C,yellow,0,0,1,0,0,2023-05-23,2023,1922,2023,101,2.9002624246038593,2.917511782266359,4.353931980209653,1.858523101410306,4.157262897219511,4.304783669554392,5.570504223702179,3.800073140804213,6.630173567117964,94619
PAST SALE,NA,Single Family Residential,1229 71st Ave,Oakland,CA,94621,380000,2,1,NA,753,4000,1940,NA,505,NA,NA,NA,NA,https://www.redfin.com/CA/Oakland/1229-71st-Ave-94621/home/843423,NA,NA,N,Y,37.759614,-122.189625,0.569010038656597,0,0.9996486014009476,Oakland Unity High,0.6999999999999993,4,1,0,1,380000,D,D,red,0,0,0,1,1,NA,NA,1940,NA,NA,2.7145082185359275,4.601981796431768,5.3479749138475405,3.4518657267537383,5.321499755218666,3.018511757947478,7.201262648508064,5.296921953772274,8.495098909465842,94621
PAST SALE,December-31-2021,Single Family Residential,6537 Girvin Dr,Oakland,CA,94611,1300000,2,1.5,MONTCLAIR,1584,5704,1965,NA,821,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/6537-Girvin-Dr-94611/home/1224676,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40976963,N,Y,37.8297366,-122.1923272,3.38156379273464,0,0.9292735812989644,Joaquin Miller Elementary,2.5,4,1,0,1,1300000,A,A,green,1,0,0,0,0,2021-12-31,2021,1965,2021,56,3.151815205462766,1.0012653444208366,5.437447811865622,1.438491150932614,5.1774557415020865,5.272754369376945,4.99016355333939,4.174047739387436,4.576578078209707,94611
PAST SALE,July-21-2021,Single Family Residential,10315 Dante Ave,Oakland,CA,94603,625000,2,1,LAS PALMAS,1006,4200,1940,NA,621,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/10315-Dante-Ave-94603/home/1856269,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40955797,N,Y,37.7434108,-122.1575512,1.5043661554977792,0,0.549704413170214,Francophone Charter School Of Oakland,10.1,4,1,0,1,625000,C,C,yellow,0,0,1,0,0,2021-07-21,2021,1940,2021,81,2.0505037948614104,6.522313460631162,3.4188310407203497,4.825849101475598,7.394399275546819,3.1617667478370994,9.245456539045176,7.363979752576042,10.33584859504048,94603
PAST SALE,NA,Single Family Residential,9309 Birch St,Oakland,CA,94603,600000,2,1,NA,1022,6000,1926,NA,587,NA,NA,NA,NA,https://www.redfin.com/CA/Oakland/9309-Birch-St-94603/home/1457092,NA,NA,N,Y,37.750258,-122.1678862,1.5523259573800625,0,0.5839071959406789,Francophone Charter School Of Oakland,10.1,4,1,0,1,600000,C,C,yellow,0,0,1,0,0,NA,NA,1926,NA,NA,2.1734862591933157,5.855386524428742,4.117588426262773,4.212806650312828,6.673312415456973,3.042765826660676,8.509262719872364,6.627886802101415,9.635958075824155,94603
PAST SALE,December-31-2020,Single Family Residential,980 Sunnyhills Rd,Oakland,CA,94610,1550000,2,1.5,CROCKER HGHLANDS,1841,5340,1923,NA,842,16,Sold,NA,NA,https://www.redfin.com/CA/Oakland/980-Sunnyhills-Rd-94610/home/1255661,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40932964,N,Y,37.8095642,-122.2311895,2.0424619445301757,0,0.24229662430560372,Crocker Highlands Elementary,48.25,5,1,1,1,1550000,A,A,green,1,0,0,0,0,2020-12-31,2020,1923,2020,97,0.7137747678955393,0.7021108254730627,3.0543345945257587,2.4587559064423816,2.6628582864843415,2.7697567881492104,3.280394666215132,1.7947640584426192,4.419035707351406,94610
PAST SALE,NA,Single Family Residential,3270 Logan St,Oakland,CA,94601,943000,4,3,NA,2126,5000,1908,NA,444,NA,NA,NA,NA,https://www.redfin.com/CA/Oakland/3270-Logan-St-94601/home/1398488,NA,NA,N,Y,37.7871379,-122.2192544,0.8876655497551101,0,1.1326760777419864,Sequoia Elementary,27.75,4,1,0,0,943000,C,C,yellow,0,0,1,0,0,NA,NA,1908,NA,NA,2.07706289953889,2.105006027153878,3.3573257161338668,2.377787410569168,3.1584970605188194,3.3064755514092745,4.719244206885392,2.866672569837527,6.098884307985686,94601
PAST SALE,NA,Single Family Residential,3326 Florida St,Oakland,CA,94602,930000,2,1,NA,1008,3200,1925,NA,923,NA,NA,NA,NA,https://www.redfin.com/CA/Oakland/3326-Florida-St-94602/home/943987,NA,NA,N,Y,37.7954594,-122.200983,1.9035151219497937,0,0.7405256825367972,Sequoia Elementary,27.75,4,1,0,1,930000,C,C,yellow,0,0,1,0,0,NA,NA,1925,NA,NA,2.5618731177629113,2.3088079742188707,4.375361597128647,1.263640153326744,4.11083982994768,4.249830816141403,5.195516666505815,3.564043489706237,6.028619218142157,94602
PAST SALE,NA,Single Family Residential,1420 E 23rd St,Oakland,CA,94606,540000,2,1,NA,768,2200,1925,NA,703,NA,NA,NA,NA,https://www.redfin.com/CA/Oakland/1420-E-23rd-St-94606/home/1516309,NA,NA,N,Y,37.7946789,-122.2373711,1.531540263965828,0,0.7623837244060621,Cleveland Elementary,17.25,4,1,0,1,540000,C,C,yellow,0,0,1,0,0,NA,NA,1925,NA,NA,1.1099445218040407,1.1516605057609282,2.398173776022717,2.9780163730236935,2.1239432270246574,2.2643078713796463,3.6447591104884283,1.7523999204135403,5.308647954039882,94606
PAST SALE,NA,Single Family Residential,9111 A St,Oakland,CA,94603,415000,2,1,NA,1050,2875,1927,NA,395,NA,NA,NA,NA,https://www.redfin.com/CA/Oakland/9111-A-St-94603/home/1833528,NA,NA,N,Y,37.7479502,-122.1759243,1.146931970350122,0,1.0450015872879284,Francophone Charter School Of Oakland,10.1,4,1,0,0,415000,D,D,red,0,0,0,1,1,NA,NA,1927,NA,NA,1.9032438813478587,5.700815846410131,4.249715940782874,4.289020679499377,6.366904803887919,2.637583992892929,8.30013535924499,6.389576102632943,9.55584864324455,94603
PAST SALE,NA,Single Family Residential,7215 Favor St,Oakland,CA,94621,550000,2,1,NA,1201,5800,1929,NA,458,NA,NA,NA,NA,https://www.redfin.com/CA/Oakland/7215-Favor-St-94621/home/572824,NA,NA,N,Y,37.7618321,-122.184518,0.8780960504517574,0,0.8220972079871973,Oakland Unity High,0.6999999999999993,4,1,0,1,550000,C,C,yellow,0,0,1,0,0,NA,NA,1929,NA,NA,2.838170149785102,4.675186536990273,5.29445904379571,3.294582537899725,5.50564166248454,3.2530257243398677,7.299001624890592,5.420671843767155,8.489007986736292,94621
PAST SALE,June-1-2022,Townhouse,18 Ambler Ln,Emeryville,CA,94608,565000,2,1.5,WEST OAKLAND,1135,871,2005,NA,498,255,Sold,NA,NA,https://www.redfin.com/CA/Emeryville/18-Ambler-Ln-94608/home/17187222,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40986781,N,Y,37.8226826,-122.2878843,1.219331040850228,0,0.4320121109094414,Yu Ming Charter,91.65,5,1,1,1,565000,D,D,red,0,0,0,1,1,2022-06-01,2022,2005,2022,17,1.624015196901923,1.5687621615719076,0.7795435033806163,4.538233792722061,2.0247838565646608,1.286302217436967,0.7270587555763848,1.558554608564584,3.5897228243147894,94608
PAST SALE,December-27-2024,Single Family Residential,6555 Longwalk Dr,Oakland,CA,94611,820000,2,1,PIEDMONT PINES,1633,7425,1975,NA,502,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/6555-Longwalk-Dr-94611/home/1142614,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41080230,N,Y,37.8248184,-122.1899095,3.6224826363235922,0,0.7790539065749278,Joaquin Miller Elementary,2.5,4,1,0,1,820000,A,A,green,1,0,0,0,0,2024-12-27,2024,1975,2024,49,3.143082654010659,1.1475050342572681,5.540323230878543,1.0783038134358787,5.148949036408899,5.252332012992331,5.146830844551436,4.195914627126002,4.890013290447707,94611
PAST SALE,July-10-2023,Single Family Residential,2812 Marina Dr,Alameda,CA,94501,1262000,2,2,EAST END,1587,4880,1940,NA,795,NA,Sold,NA,NA,https://www.redfin.com/CA/Alameda/2812-Marina-Dr-94501/home/529475,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41029679,N,Y,37.7678393,-122.2305782,0.5997950247277527,0,0.9664292903793895,Downtown Charter Academy,51.05,5,1,0,1,1262000,C,C,yellow,0,0,1,0,0,2023-07-10,2023,1940,2023,83,2.99344085772328,3.037519327383372,3.102187662228943,3.764377753167031,3.115996227341274,3.2651911319776525,5.336182187298589,3.3678217366454715,7.199166371790268,94501
PAST SALE,NA,Single Family Residential,7914 Crest Ave,Oakland,CA,94605,530000,2,1,NA,831,6608,1942,NA,638,NA,NA,NA,NA,https://www.redfin.com/CA/Oakland/7914-Crest-Ave-94605/home/1399084,NA,NA,N,Y,37.7687078,-122.1601671,2.2569530749208004,0,1.2086157601754874,Francophone Charter School Of Oakland,10.1,4,1,0,0,530000,D,D,red,0,0,0,1,1,NA,NA,1942,NA,NA,3.5155152226549937,4.934903177726658,5.062354854475733,3.1551981740609634,6.5925368564730045,4.303095886478034,8.062961597452286,6.312078653448306,8.823198666334061,94605
PAST SALE,September-19-2023,Single Family Residential,5631 Florence Ter,Oakland,CA,94611,1026000,2,2,MONTCLAIR,1364,10184,1939,NA,752,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/5631-Florence-Ter-94611/home/626767,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41037131,N,Y,37.8372086,-122.2172567,1.9298136014706218,0,0.32089925126577695,Thornhill Elementary,36.7,4,1,1,1,1026000,C,C,yellow,0,0,1,0,0,2023-09-19,2023,1939,2023,84,2.013226696175848,0.7335691999389874,4.078481456307455,1.1256666147656418,4.352169431501048,4.415183851378826,3.6389447440622558,3.2220526575913095,3.204501475122385,94611
PAST SALE,March-29-2022,Single Family Residential,1214 102nd Ave,Oakland,CA,94603,607000,2,1,STONEHURST,895,5360,1941,NA,678,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/1214-102nd-Ave-94603/home/589786,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40982341,N,Y,37.7393602,-122.1717002,1.3537156442112204,0,1.1435659300361083,Francophone Charter School Of Oakland,10.1,4,1,0,0,607000,D,D,red,0,0,0,1,1,2022-03-29,2022,1941,2022,81,1.397062815915636,6.304920619443022,3.650121709192023,4.909855747716568,6.879106652390189,2.3732024560930602,8.886222724583105,6.960204322507479,10.187939950523006,94603
PAST SALE,NA,Single Family Residential,4257 Masterson St,Oakland,CA,94619,500000,2,1,NA,834,4464,1924,NA,600,NA,NA,NA,NA,https://www.redfin.com/CA/Oakland/4257-Masterson-St-94619/home/1798496,NA,NA,N,Y,37.7880726,-122.1944923,1.8593581823746033,0,0.7675357495674474,Redwood Heights Elementary,41,5,1,0,1,500000,{ },NA,NA,0,0,0,0,0,NA,NA,1924,NA,NA,3.104077637766071,2.8952097771972145,4.707405370108351,1.5488558861515462,4.48972246380406,4.63491297991407,5.7624050406934995,4.058256646428748,6.649269768216464,94619
PAST SALE,NA,Single Family Residential,2111 103rd Ave,Oakland,CA,94603,400000,2,1,NA,800,5350,1915,NA,500,NA,NA,NA,NA,https://www.redfin.com/CA/Oakland/2111-103rd-Ave-94603/home/773468,NA,NA,N,Y,37.7431477,-122.1597975,1.4769124694601024,0,0.5839934658648719,Francophone Charter School Of Oakland,10.1,4,1,0,1,400000,C,C,yellow,0,0,1,0,0,NA,NA,1915,NA,NA,1.9588193125295725,6.485261818927864,3.4658169140463437,4.804899520786423,7.295946052669989,3.0503985083679,9.166709460267445,7.278795384708504,10.285837260647604,94603
PAST SALE,January-19-2021,Single Family Residential,3280 Jordan Rd,Oakland,CA,94602,857000,2,1,REDWOOD HEIGHTS,1020,7172,1941,NA,840,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/3280-Jordan-Rd-94602/home/1465420,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40934757,N,Y,37.8026408,-122.1937058,2.538493477271039,0,0.55949003150484,Redwood Heights Elementary,41,5,1,0,1,857000,B,B,blue,0,1,0,0,0,2021-01-19,2021,1941,2021,80,2.8037573435153864,1.979195998330965,4.8424178794777815,0.6282588032514266,4.53974728924107,4.671140958055874,5.331998478423902,3.863624431122552,5.8481643758508515,94602
PAST SALE,NA,Single Family Residential,9931 Saint Elmo Dr,Oakland,CA,94603,500000,2,1,NA,809,3900,1943,NA,618,NA,NA,NA,NA,https://www.redfin.com/CA/Oakland/9931-Saint-Elmo-Dr-94603/home/886452,NA,NA,N,Y,37.7316844,-122.1840762,1.446606947063491,0,1.9977199095100422,Francophone Charter School Of Oakland,10.1,4,1,0,0,500000,NA,NA,NA,0,0,0,0,0,NA,NA,1943,NA,NA,0.7610873709512049,6.353569811018179,3.8142806255761723,5.377584149858363,6.6639371727339975,1.5139400614518157,8.847543080769176,6.88868016020209,10.373190206259757,94603
PAST SALE,NA,Single Family Residential,1056 44th Ave,Oakland,CA,94601,485000,2,1,NA,1299,6250,1900,NA,373,NA,NA,NA,NA,https://www.redfin.com/CA/Oakland/1056-44th-Ave-94601/home/556806,NA,NA,N,Y,37.770747,-122.2150638,0.5744286882115995,0,1.504757842033468,Downtown Charter Academy,51.05,5,1,0,0,485000,D,D,red,0,0,0,1,1,NA,NA,1900,NA,NA,3.133654268845337,3.1688012119151843,3.7989832209892347,3.1082961228105956,3.7343349823167964,3.6983078611696136,5.6872226508108525,3.749695764813979,7.240622630544531,94601
PAST SALE,April-13-2022,Single Family Residential,3530 Victor Ave,Oakland,CA,94619,1305000,2,1,REDWOOD HEIGHTS,1159,3774,1938,NA,1126,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/3530-Victor-Ave-94619/home/1666997,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40983985,N,Y,37.7976404,-122.1923022,2.3451559876556316,0,0.33217482823084415,Redwood Heights Elementary,41,5,1,1,1,1305000,B,B,blue,0,1,0,0,0,2022-04-13,2022,1938,2022,84,2.9582452185444272,2.3226191173201456,4.863261881131076,0.8854867834889538,4.588563108696222,4.725453324657624,5.5446787193506735,3.991919520256829,6.170017320185982,94619
PAST SALE,June-9-2022,Single Family Residential,539 Douglas Ave,Oakland,CA,94603,485000,2,1.5,BROOKFIELD,817,2500,1956,NA,594,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/539-Douglas-Ave-94603/home/1287512,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40996895,N,Y,37.7328635,-122.1819774,1.3897750339192678,0,1.8583393628403397,Francophone Charter School Of Oakland,10.1,4,1,0,0,485000,NA,NA,NA,0,0,0,0,0,2022-06-09,2022,1956,2022,66,0.8329516479902196,6.344318182324096,3.7681312074439903,5.299821475547965,6.698576191206299,1.6542963392474905,8.85484887701481,6.899773125227066,10.344720879027808,94603
PAST SALE,June-3-2022,Single Family Residential,457 Mcauley St,Oakland,CA,94609,1900000,2,2,ROCKRIDGE,1078,4000,1924,NA,1763,NA,Sold,NA,NA,https://www.redfin.com/CA/Oakland/457-McAuley-St-94609/home/1670489,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40991594,N,Y,37.8458444,-122.2590754,0.4302645331721865,1,0.2159628362127746,Peralta Elementary,34.25,4,1,1,1,1900000,C,C,yellow,0,0,1,0,0,2022-06-03,2022,1924,2022,98,0.35326632103199235,0.42094254721152913,1.9807691848777091,2.495602493705741,3.646191910306168,3.4348513784411,1.622643728023116,2.5753691122834215,1.6356313502208548,94609
